,review,label
334,"Often advertised to me as the perfect movie, the best movie I'll ever see, and/or the be-all-end-all to movie-dom. It is a damn good movie. There's a reason Marlon Brando, Al Pacino, Robert Duvall, Diane Keaton, and James Caan are household names. This movie is chock full of stellar performances, beautiful shots, and a compelling family saga. If it is too long (it is), a little slow in places (it is) and somewhat hard to follow in certain places (yep) we can forgive it, because they just don't make movies like this anymore. It isn't perfect, but it is a masterpiece. Do yourself a favor, and let yourself be carried along with the current of this slow-moving, but powerful, bit of culture.",1
335,This is an absolutely incredible film that draws you in from the opening and keeps you firmly immersed until the ending. Easily one of the best films i have ever seen and one that everyone should watch at least once.,1
336,"The GodfatherTolle Musik, gute Schauspieler, spannende komplexe Mafia-StoryDie Charaktere sind klasse, es gibt Konflikte in der Liebe, Familie aber auch im Geschäft.Der Film hat einen sehr realistischen Ton und ist glaubwürdig erzählt.Francis Ford Coppola, Marlon Brando und Al Pacino liefern den besten Film aller Zeiten ab",1
337,"Like Babe Ruth is to baseball, like John Steinbeck is to writing, their is no doubt about it, The Godfather is the greatest film of all time. Never before have we seen performances so stellar, by Marlon Brando, Al Pacino, James Caan, Robert Duvall, and everyone else! The Godfather has little life lessons everywhere. Along with an engaging plot, that just completes the most critically acclaimed film of all time. The Godfather is Francis Ford Coppola's masterpiece.",1
338,"It's too strong to be given a 10 anyways, but I think it deserved the 10 due to how the Godfather managed to get everything a movie has always needed right.",1
339,"This is one of my favourite films of all time, it is simply majestic. The acting is phenomenal, the story is brilliant and the music is stunning. It is one of the most if not the most complete film of all time that is a must see for anyone who enjoys films.",1
340,"MASTERPIECEOne of the greatest films of all time and probably the best mafia film of all time!The Godfather is surely a timeless film that will live forever as a inspirational movie to countless filmmakers.",1
341,It doesn't really matter how I feel about this movie. It's over 40 years old and it is directed by one of the most infamous criminal drama movie directors of all time. I still think part 2 is better though. Part three is the worst movie ever made.,1
342,"I understand why this film is popular and i understand how some can like more than other films. What i cant wrap my head around is it being hailed as ""the greatest of all time"". There many other movies that transcend time more than The Godfather and have slightly better plot. Don't get me wrong it is a very good film, but its greatness has been slowly blown up over the years.",1
343,"Rarely can it be said that a film has defined a genre, but never is that more true than in the case of The Godfather. Since the release of the 1972 epic (which garnered ten Academy Award nominations and was named Best Picture), all ""gangster movies"" have been judged by the standards of this one (unfair as the comparison may be). If a film is about Jewish mobsters, it's a ""Jewish Godfather""; if it's about the Chinese underworld, it's an ""Oriental Godfather""; if it takes place in contemporary times, it's a ""modern day Godfather."" If The Godfather was only about gun-toting Mafia types, it would never have garnered as many accolades. The characteristic that sets this film apart from so many of its predecessors and successors is its ability to weave the often-disparate layers of story into a cohesive whole. Any of the individual issues explored by The Godfather are strong enough to form the foundation of a movie. Here, however, bolstered by so many complimentary themes, each is given added resonance. The picture is a series of mini-climaxes, all building to the devastating, definitive conclusion. Rarely does a film tell as many diverse-yet-interconnected stories. Strong performances, solid directing, and a tightly-plotted script all contribute to The Godfather's success. This motion picture was not slapped together to satiate the appetite of the masses; it was carefully and painstakingly crafted. Every major character - and more than a few minor ones - is molded into a distinct, complex individual. Stereotypes did not influence Coppola's film, although certain ones were formed as a result of it. Despite the likes of Serpico, Dog Day Afternoon, Scarface, ...And Justice for All, and Scent of a Woman on his resume, Pacino is best remembered for the role he created in The Godfather (and subsequently reprised in two sequels). While this is not his most demonstrative performance - indeed, he is exceptionally restrained - the quality of the script makes Michael Corleone notable. Don Vito is a most complicated gangster. In his own words, he is not a killer, and he never mixes business with personal matters. He puts family first (""A man who doesn't spend time with his family can never be a real man"") and despises displays of weakness. He understands the burden of power, and his wordless sympathy for Michael when he is forced to assume the ""throne"", is one of The Godfather's most revealing moments (about both father and son). The Godfather had three Best Supporting Actor nominees, all well-deserved. The first was Pacino (who probably should have been nominated alongside Brando in the Best Actor category). The other two were James Caan and Robert Duvall. In a way, it's surprising that Duvall wasn't passed over. His presence in The Godfather isn't flashy or attention-arresting. Like his character of Tom Hagen, he is steady, reliable, and stays in the background. Not so for Caan's Sonny, whose demonstrative and volatile personality can't be overlooked. Family responsibility. A father's legacy. The need to earn respect. The corrupting influence of power. These are some of the ingredients combined in Francis Ford Coppola's cinematic blender. They are themes which have intrigued the greatest authors of every medium through the centuries. Although the issues presented in The Godfather are universal in scope, the characters and setting are decidedly ethnic. Even to this day, there is an odd romanticism associated with New York's Italian crime families. The word ""Mafia"" conjures up images of the sinister and mysterious - scenes of the sort where Luca Brasi meets his fate. Francis Ford Coppola has tapped into this fascination and woven it as yet another element of the many that make his motion picture a compelling experience. We come to The Godfather like Kay Adams - outsiders uncertain in our expectations - but it doesn't take long for us to be captivated by this intricate, violent world. The film can be viewed on many levels, with equal satisfaction awaiting those who just want a good story, and those who demand much more. The Godfather is long, yes - but it is one-hundred seventy minutes well-spent. When the closing credits roll, only a portion of the story has been told. Yet that last haunting image (Kay's shock of recognition), coupled with Nino Rota's mournful score, leaves a crater-like impression that The Godfather Part II only deepens.",1
344,"Old school mafia flick about old school mafiosis. Greatest movie of all time in my and a lot of ohters opinons. Great acting and is still, to this day, very entertaining.",1
345,"Rarely can it be said that a film has defined a genre, but never is that more true than in the case of The Godfather. Since the release of the 1972 epic (which garnered ten Academy Award nominations and was named Best Picture), all ""gangster movies"" have been judged by the standards of this one (unfair as the comparison may be). If a film is about Jewish mobsters, it's a ""Jewish Godfather""; if it's about the Chinese underworld, it's an ""Oriental Godfather""; if it takes place in contemporary times, it's a ""modern day Godfather."" If The Godfather was only about gun-toting Mafia types, it would never have garnered as many accolades. The characteristic that sets this film apart from so many of its predecessors and successors is its ability to weave the often-disparate layers of story into a cohesive whole. Any of the individual issues explored by The Godfather are strong enough to form the foundation of a movie. Here, however, bolstered by so many complimentary themes, each is given added resonance. The picture is a series of mini-climaxes, all building to the devastating, definitive conclusion. Rarely does a film tell as many diverse-yet-interconnected stories. Strong performances, solid directing, and a tightly-plotted script all contribute to The Godfather's success. This motion picture was not slapped together to satiate the appetite of the masses; it was carefully and painstakingly crafted. Every major character - and more than a few minor ones - is molded into a distinct, complex individual. Stereotypes did not influence Coppola's film, although certain ones were formed as a result of it. The Corleone with the most screen time is Michael (it's therefore odd that Al Pacino received a Best Supporting Actor nomination), and his tale, because of its scope and breadth, is marginally dominant. His transformation from ""innocent"" bystander to central manipulator is the stuff of a Shakespearean tragedy. By the end, this man who claimed to be different from the rest of his family has become more ruthless than Don Vito ever was. Despite the likes of Serpico, Dog Day Afternoon, Scarface, ...And Justice for All, and Scent of a Woman on his resume, Pacino is best remembered for the role he created in The Godfather (and subsequently reprised in two sequels). While this is not his most demonstrative performance - indeed, he is exceptionally restrained - the quality of the script makes Michael Corleone notable. Next to Humphrey Bogart's Rick from Casablanca, Oscar winner Marlon Brando's Don Vito may be the most imitated character in screen history. The line ""I'm gonna make him an offer he can't refuse"" has attained legendary status, as has the entire performance. With his raspy voice, deliberate movements, and penetrating stare, Brando has created a personae that will be recalled for as long as motion pictures exist. Don Vito is a most complicated gangster. In his own words, he is not a killer, and he never mixes business with personal matters. He puts family first (""A man who doesn't spend time with his family can never be a real man"") and despises displays of weakness. He understands the burden of power, and his wordless sympathy for Michael when he is forced to assume the ""throne"", is one of The Godfather's most revealing moments (about both father and son). The Godfather had three Best Supporting Actor nominees, all well-deserved. The first was Pacino (who probably should have been nominated alongside Brando in the Best Actor category). The other two were James Caan and Robert Duvall. In a way, it's surprising that Duvall wasn't passed over. His presence in The Godfather isn't flashy or attention-arresting. Like his character of Tom Hagen, he is steady, reliable, and stays in the background. Not so for Caan's Sonny, whose demonstrative and volatile personality can't be overlooked. Family responsibility. A father's legacy. The need to earn respect. The corrupting influence of power. These are some of the ingredients combined in Francis Ford Coppola's cinematic blender. They are themes which have intrigued the greatest authors of every medium through the centuries. We come to The Godfather like Kay Adams - outsiders uncertain in our expectations - but it doesn't take long for us to be captivated by this intricate, violent world. The film can be viewed on many levels, with equal satisfaction awaiting those who just want a good story, and those who demand much more. The Godfather is long, yes - but it is one-hundred seventy minutes well-spent. When the closing credits roll, only a portion of the story has been told. Yet that last haunting image (Kay's shock of recognition), coupled with Nino Rota's mournful score, leaves a crater-like impression that The Godfather Part II only deepens.",1
346,"[PT-BR] Esse filme é simplesmente obrigatório na lista de filmes assistidos de qualquer pessoa! É um dos melhores filmes já feitos e até hoje consegue se segurar, qualquer nota abaixo de 9 para esse filme não basta, eu só dou um nove pois a primeira vez que eu vi esse filme achei o seu roteiro meio confuso e somente uma segunda vez vendo o filme consegue compreender totalmente a história.",1
347,"The Godfather is easily one of the best movies ever made. It's more than just another mob movie. The riveting story contains themes of sacrifice, loss, treachery, and family above all else. The settings, along with the score, are near perfection. Every character was perfectly cast; the two big standouts particularly Brando as the wise, old, and well-respected Don Corleone, and Al Pacino as the well-intentioned Michael Corleone. This film is absolutely a must-see.",1
348,"Usually i like slow paced films, but at some point a movie should draw interest or emotion. There are almost no story peaks that are exciting, suspensful, emotional or whatever. When people die for example, they get killed suddenly out of nowhere, so even before these moments the movie builds up no suspense. Many scenes are far too long and forgettable, like both the weddings and many more. Even the horsehead had no relevance for anything. The acting is solid but never reaches any remarkable levels. Not one of the characters is truly likeable, what makes it difficult to feel for them. In the end i am also a bit disappointed of the camera work: too many wideshots, too less facial close ups and missing overall aesthetics in look and scenery. I feel bad for rating a classic movie like this so low, but i cant see the brilliancy of The Godfather.",0
349,"The godfather reflects what is a movie with a solid script, the best movie of crime, the scenes of shots are just in the most appropriate moment, Francis Ford Coppola directs the best movie of the history apart from the great distribution of luxury that they have",1
350,"Its a fantastic story with amazing performances, but there are to many side stories, and an expectation to have knowledge of multiple characters within the first watch of the movie. Its 3 hr run time is unjust and this movie easily could have been 30 min shorter if they removed pointless filler and the scenes where Mikey is in Italy. It is a great film and definitely worth a watch.",1
351,"Based upon Mario Puzo's book, the movie that stablished a new black in gangster dramas. The story of a patriarch whom forged a family, so friendship ties, based on honor, traditions, respect and sacred links. The performances are impressive as well as unforgetable. An essential of 70's as well as a must to see before you die.",1
352,"There's only one word to discribe this movie... MASTERPIECE !!!It's just perfect in every way, a true ""American Classic""",1
353,"El padrino es una de las mejores películas que he visto nunca. Absolutamente en todas las facetas, la primera hora del film es absolutamente sensacional.En mi opinión, después del momento ""naranjas"" baja y durante el resto del largometraje no estuve alucinado como con ese principio, en cualquier caso, obra maestra.En esta película de Coppola, somos testigos de una de las mejores interpretaciones de la historia del cine, Marlon Brando y su 'Don Vito Corleone' es absolutamente legendario, me atrevería a decir que engrisece a todos los demás. Entre ellos un maravilloso Al Pacino.En conclusión, es una película que me ha costado ver, pero que es de obligado visionado, es una maravilla. Y sí he tenido la oportunidad de verla 35 después de su estreno en cine. Gracias a cine Palafox.""Le haré una oferta que no podrá rechazar"" - Don Vito Corleone.",1
354,"Yes, it is one of the all-time greats, even if it is not very inspiring and presents a fairly dark view of life.  Puzo and Coppola make us feel sympathy for the Corleones - yes, they are gangsters and killers, but they only kill those who want to kill them.  They refuse to get into heroin distribution, preferring to stick with the supposedly harmless businesses of gambling and prostitution, and this is what leads to a gang war.  They are mindful of their place in society, and are respected in their community.  Some great male acting here - Caan, Duvall, Brando, Sterling Hayden too as a crooked police captain.  I supposed I didn't totally buy Michael's transformation from rejecting the family business to becoming its leader - it just seemed like he wanted something else.",1
355,The Godfather is a movie that amazes you. It is told perfectly and it is one of the best movies of all time. It was revolutionary and made to captivate audiences everyone.,1
356,"It's difficult to truly score a movie like this, mostly because you have to assign full round numbers. I was not sure if this is truly a 10 or more like a 9.7 or something like that, but what it's definitely true is the fact that this movie is a masterpiece, done with the utmost care and ability, and that it represents the best that can be offered in the big screen. With a cast that can be said the best ever, some of the most recognizable lines and tropes of cinema, iconic sets and scenes, a music score that makes you feel and relive the scenes as you are listening, and a conclusion that even without the sequels, feels like a full and total emotional and deep story, with characters so real that they almost leap out of the screen, Mr. Coppola is truly to be commended for creating such and incredible and fascinating ride. Recommending this movie is truly an offer that can't be refused. A must watch for any person that even considers a moviegoer. Extraordinary!!",1
357,"'The Godfather' is routinely considered one of the greatest films of all time for good reason.  Francis Ford Coppola shot 90 hours of footage, whittling it down in the editing room to 3 hours of run-time, turning what the studio expected to be a pulpy gangster flick into a soaring epic.  Brando and Pacino and Caan and Duvall and Shire and Cazale and Keaton all get well-deserved credit for lending their talents to the film.  But make no mistake--it's Coppola that makes this marionette puppet dance. His screenplay--written alongside Mario Puzo--is masterful.  His camerawork throughout the movie is ingenious.  And his editing of the film is legendary.Sure, a lot of people consider 'The Godfather: Part II' to be on equal footing, but I'll go to my grave arguing that the original was the purer and more compelling picture between the two.",1
358,"J'avais dû voir ce film en diagonale ou alors je ne m'en rappelais plus (les privilèges de l'âge) et tout ce que j'avais en tête, c'était l'incroyable numéro de Marlon Brando avec ses bajoues, sa voix de vieillard asthmatique et sa diction, son phrasé traînant, ses mimiques ou plutôt sa mimique particulière, cette moue perpétuelle qui le fait ressembler à Droopy... alors qu'il parle de respect, de service et d'offre...Le début du film m'a replongé illico dans ce qui paraît une satire du mafieux archétypal, le mafioso fondateur, le patriarche de sa tribu, en un mot : le parrain ! Drôle donc, hilarant, à se taper le cul par terre... puis les minutes s'égrènent, le personnage se précise et les heures passant (oui, presque trois plombes entières le bousin) la stature de Brando, imposante, s'impose d'elle-même : on ne rit plus, on se tait... et on admire. On respecte.A posteriori Brando apparaît alors comme le seul acteur capable d'imposer un tel respect à son rôle et à le rendre en fin de compte aussi charismatique qu'humain. Bien entendu, le reste de la distribution... n'est pas en reste avec sa pléthore de jeunes stars (dont Pacino et Caan) et ses rôles secondaires solides comme l'indispensable Robert Duvall par exemple.La mise en scène de Coppola s'impose également d'elle-même malgré sa tendance à s'étirer un peu trop : elle demeure tirée au cordeau, l'ensemble est cadré avec soin et monté avec intelligence.Bien entendu, Le Parrain ne serait pas ce qu'il est (une histoire de famille et de fureur) sans la musique enquiquinante de Nino Rota, habituellement abonné aux fariboles de Fellini mais qui livre et module ici deux thèmes nostalgiques et mélancoliques à l'envi.Le film a donc bien vieilli et ne vieillira plus et fait partie malgré ses tics, des ""classiques"".",1
359,"Perfection from start to finish. Well actually, not quite perfection. There's a bit where Sonny punches Carlo Rizzi and you can clearly see there's about a foot of fresh air between the Sonny's fist and Carlo's face. And Officer McClusky blinks when he's supposed to be dead. Apart from that - perfection. That simple, that complicated.",1
360,"Yang kasih rate 0-3 berarti sengaja menjatuhkan karya orang lain, lu pikir bikin film itu mudah ? lu pikir penilaian sebuah film bagus atau tidak cuma dinilai dari plot nya / ceritanya saja misalnya ? kalo mau kontribusi kasih rate yang objektif lah, pertimbangkan aspek2 lain dalam film tersebut (unsur2 intrinsik film).  Saya pribadi sangat tidak suka dengan orang2 yang tidak menghargai karya orang lain, dengan melakukan penilaian hanya dari aspek2 tertentu, tidak menilainya secara keseluruhan (semua aspek yg ada dinilai) serta memberikan penilaian secara obyektif, bukannya berdasarkan emosi/perasaan sendiri semata, alias subyektif.",1
361,"this is a best movie ever, one of the best movie ever, very recommended movie to watch and to learning.",1
362,"Reguarded as THE Greatest Movie of all Time. Movie That Everyone Has To Watch, This Cinematic Masterpiece Tells a Story of Corleone Family and Their Involment in the Mafia.",1
363,Perfection At It’s FiniestThe Godfather is literally one of the most perfect films ever made.,1
365,"The Godfather. Cinema from which it is impossible to refuse. Francis Ford Coppola and Mario Puzo have created a truly iconic gangster movie! The Godfather is a story about how a person changes his views and becomes what he might have been destined to be. I would especially like to cancel the excellent cast and especially Marlon Brando, who played the boss of the criminal clan Corleone stern and at the same time smart, intelligent and able to think ahead.",1
366,"While The Godfather is not a perfect movie, it deserves it's spot as one of the best films of all-time, it has an amazing cast, an unforgetable soundtrack, and on top of that a great plot written by Mario Puzo",1
367,"One of the most brutal and moving chronicles of American life ever designed within the limits of popular entertainment.Brando made Don Vito something we rarely see in movies: a tragicomic villain-hero, a vulnerable hood.",1
368,"As soon as people heard that Francis Ford Coppola was going to make the classic bestselling novel ""The Godfather"" into a movie, we already knew that a classic was imminent, and boy did it deliver. It truly shows people dangerous those days were, with the Mafia in charge. And the performances of the cast was immensely terrific, Marlon Brando and Al Pacino for example were two of the best. The Godfather is and will always be Francis Ford Coppola's masterpiece.",1
369,"Marlon Brando is the true Godfather. As much as people say that the second movie was better, I disagree. This right here is pure genius. The sequel was good, don't get me wrong, but Al Pacino simply doesn't carry the movie as well as Brando does.No need to say any more. This movie has turned 45 years this year, and most people already know it. But if you're one of those who never saw it, please do. Your view of quality cinema will inevitably be changed... the bar is set high with this one.",1
370,"If I have to choose one American film to see before an apocalypse, it has to be this one.Probably the Greatest film ever made and Mr. Marlon Brando's last epic role.",1
371,"The film serves as a teleport into the American/Italian criminal underworld of New York during the 1940s and 1950s.  We are introduced to a world of trust and mistrust where all involved have to have eyes in the back of their head to survive.  Brando is an iconic patriarch of the Corleone family whose son, Michael, played by Pacino becomes inevitably embroyled in the battle of wits to protect his family's interests.",1
372,"This film tells the trajectory of the Corleone family and its leader, the ""godfather"" Don Vito Corleone. Rich, powerful and socially well-placed, this family leads one of the most important criminal cartels in New York, as one of the Mafia's ""five families"". Inadvertently drawn into a war with another family, the Corleone's will, throughout the film, showing their human side, as well as they will be able of the most cruel and vindictive acts.Directed by Francis Ford Coppola, this film needs no introduction. It's the cinema adaptation of a novel by Mario Puzo, who collaborated in the writing of the script, which is one of the best scripts of twentieth century cinema. In addition to this director and this script, we should highlight the cast, full of stars (Marlon Brando, Al Pacino, Robert Duvall, Diane Keaton and others) who gave us an ""offer we cannot refuse"": a masterpiece that anyone should watch at least once.If there is a movie where there is no possible negative note, is this: the suspense is permanent, the Nino Rota's soundtrack is unforgettable and even the light contributes to the heavy and gloomy atmosphere that makes us wait for the moment we'll hear the next gun shots. Winner of three Oscars (Best Picture, Best Leading Actor and Best Adapted Screenplay), five Golden Globes (Best Film, Best Leading Actor: Drama, Best Screenplay, Best Original Score and Best Director) and a BAFTA (Best Soundtrack), this film received several other nominations and awards and is considered by many the best gangsters movie ever, and one of the best films of the twentieth century. Those who love good cinema must see this film.",1
373,"This is my favorite movie of all time. Even though i like the book better, the movie did justice to the story line. And hats off to Marlon Brando and Al Pachino",1
374,I watched this movie in 2019 and had really high expectations as it's considered by many THE greatest movie of all time. Maybe that's why I didn't enjoy it as much as most people,1
375,"Nejlepší film co jsem kdy viděl. Výborné výkony herců, skvélá kamera, střich a mnoho dalšího. Co bych měl ještě dodávat? Zkrátka hodnocení mluví za vše.",1
376,"everything is matched for a movie  as screenplay,cinematography,best stars(marlon brando,Al pacino)and specially coppola",1
377,"Francis Ford Coppola has done the best he can with such meagre resources. Consider The Godfather (and the Godfather Part II) as Coppola working through his directorial immaturity, on his way to producing his masterwork: The Godfather Part III.",0
378,"This really is one of the greatest movies of all time, hands down. The performances of the actors, the plot, scenery, music. Everything ties together in this epic, epic movie. Anyone who has some form of sense and a love for cinema would love this movie.Engaging from the first scene to the last, the only movie in the world that is equal to this or even better is the Godfather part 2. If I could I would give this movie more then a ten.",1
379,"What is there to say that hasn't been said? It's a masterpiece. Perfectly acted, shot, and edited, taking its time to tell you a story that demands your attention.",1
380,"The best cast in the history,the best original score in the history and the best movie of the history.Long Life to The Godfather.",1
381,إنها التحفة السينمائية الخالدةباعتقادي أن روعة هذا الفيلم وبقسمه الأول بالذات تتجسد ليس بالقصة فقط، بل بالأداء العبقري وبالأخص لدى الدون كاروليوني (مارلون براندو) تلك الشخصية الجذرية والبرغماتية في حماية مصالحها وبذات الوقت أخلاقيتها العملية وراديكالتها الطبقيّة. ذلك التناقض الشديد بشخصية كاروليوني جعل الفيلم ككل قوم على معادلات الانغماس بالشر كقيمة ثورية تحدد مفهوم العدالة بطريقة خاصة.الفيلم بأكمله يقوم عى هذا الحامل القيمي وهو من أمتع الطروحات الفكرية والأدائية في تاريخ السينما,1
382,My score 100Metascore / User score 100 / 92Tomatometer / Audience score 98 / 98IMDB 92(96.8),1
383,Really classic. Magnificent portrait of organized crime. A must-see gangster movie.,1
384,Best film of all time enough saidReally does justify the hypeEven family guy spoofed it.,1
385,"The best, GREATEST thrilling gangster movie ever made! With the best movie character ever portrayed: Marlon Brando as Don Vito Corleone! Plus 3 of the best movie quotes ever spoken: ""I'm gonna make him an offer he can't refuse."", ""It's a Sicilian message. It means Luca Brasi sleeps with the fishes."", and ""Leave the gun, take the cannoli."" And the best movie score ever composed!",1
386,"There is a 75 character minimum for reviews. If your review contains spoilers, please check the Spoiler box. Please do not use ALL CAPS. There is no linking or other HTML allowed. Your review may be edited for content",1
387,"This is a masterpiece. A timeless masterpiece. Initially, I didn't like this film all that much - I found it rather over-hyped and boring. This was until the advent of DVD, which gave me the feature I needed for this sort of film: subtitles. Once I switched them on and heard (read) every last word of Brando's ramblings and other characters ramblings, I grew a true appreciation for this epic.Robert Hamparyan275 W Market St #1000San Diego, CA 92101(619) 550-1355",1
388,"A masterpiece. You should watch it. Incredible actors, incredible story, incredible movie",1
389,"Francis Ford Coppola is one of the greatest directors of all time and to say that this film is his masterpiece is no small thing, dark and calculated, whether in the excellent script of Coppola and Puzo or in the inspired direction or in a scene of a wedding in which ""nothing"" goes wrong or in the death of a character so brutally and yet balances moments like these, even if distant so perfectly is sensational. The godfather is one of the best directed, written and acted films in history.",1
390,Classic! Copolla and the actors made a beautiful job.I love the way they get back to Italy and show the roots of Mafia italiana.,1
391,Iconic. Well made and well acted (especially Pacino) but some scenes do not hold up as well and it is a little too long.,1
392,"bence müthiş bir film . kendi kriterlerime göre herseyi fazlasıyla karşılayan ,dönem atmosferini muhteşem görsele cevrilmiş,sunduğu konuyu en üst segmentten yani mafya filmlerine yaklaşabilecekleri seviye olarak görülebilecek bir. film",1
393,Ce film s'ouvre sur une scène qui m'a beaucoup impressionner. Une scène subtile et qui est très utile pour une autre scène du film. Cette adaptation du roman de Mario Puzzo est pour moi très convaincante. Marlon Brando mérite amplement son oscar. La mort de vito Corleone est pour moi la meilleur de toute l'histoire du cinéma.La fin est excellente comme tout le reste du film.,1
394,"THE mob movie. Bar none, this one sets the tone for all others. Sure, there have been gangster movies before, but they are pretty formulaic (okay, I'll give you James Cagney in Public Enemy and bonus points for Tony Soprano eating ice cream while watching it), but this brought humanity and depth to the genre in a way not many others have since. My only contention is that the sequel surpasses the original and should be above it on this list.",1
395,This one is just a timeless classic. You need to see this one to truly appreciate the old school mafia themed stories.,1
396,"Bom, Quando eu ouvi falar neste filme, eu pensei ""E mais um filme de Gangster"". e também lembro de fazer aquela cara de arrependido quando vi a cena inicial. eu considero este o melhor filme de todos os tempos. não só pena sua magnifica historia, como também, a ousadia do Francis Ford Coppola para fazer o filme de sua maneira. e um filme que nos ensina muita coisa. principalmente, a valorização da família e a lealdade.",1
397,Amazing movie. Probably the best i have ever seen. Super unpredictable and interesting.,1
398,Possibly the greatest movie ever made. Amazing acting. Amazing directing. Amazing writing. I love this movie.,1
399,1 of the best movies ever made but has a slow pacing but every scene feels like it has a meaning woundt recommend for people who are like OMG THE NEW MARVEL MOVIE JUST CAME OUT,1
400,"This is such a mesmerizing movie with such greatness in everything like the performamces, the cinematography and the direction.",1
401,"The performances are masterful and set the bar for a generation. Coppola was a tyrant filmmaker at this time. Alike many during the 70's, he went through a lot pioneering his craft. His family oriented warmth bursts on screen like fine wine that gets better with age. He captures the essence of classical beauty. A pulverizing, romanticized and epic sensation to endure The Godfather. Like a smooth cappuccino, it brews the perfect blend. Most noteworthy, I gleam at the artwork that is the Apollonia storyline.",1
402,"Masterpiece,iconic,classic!great slow burn and calm!the way story goes it was amazing the music was phenomenal,the screenplay was way too slow but engaging!the acting was iconic everyone were amazing!the family feuds the gangsters society feuds the business deals everything themed movie perfectly!at start the wedding was boring and slow as it was intro then from the johnny's case and horse scene from then it was hell of ride the encounter the way whole family deals .the vengeance  and the most amazing the change in character of mike it was amazing the way he changed from no **** being gangsta to being The Godfather at end and ending was amazing as all mess is cleared the way cleverly and iconic to watch how vito with family!climax cut scene was chills as mike became godfather and his wife see's him and the door closes!overall its the most iconic movie and classic!",1
403,How should i talk about this iconic movie?What a wonderful amazing cting performance by all the actors espicially Marlen Brando.,1
405,"Absolutely, positively the greatest movie ever made. Every frame is perfection from start to finish. It will never be bettered. There is nothing more to add.a Masterpiece!",1
406,Legendary. What else do I have to say. A must watch for movie lovers and casuals as well.,1
407,"One of cinema's greatest achievements. Trimming the fat of the source novel while  keeping the mature spirit, The Godfather is an essential watch for anyone who claims to love movies.",1
408,It's not spoiler commentBest film for ever All timeI don't have any thing to say,1
409,"Hands down the greatest movie I have ever seen in my life. Words can't even describe how much I love this movie. Don Corleone changed my life! This movie (and the others of course) taught me so many things I never knew about life. Nothing can ever beat this movie. The acting from Marlon Brando and Al Pacino was just world class; it was a match made in heaven. The other actors and actresses were absolutely brilliant as well. How Al Pacino didn't win an Oscar for best supporting actor is beyond me. This movie contains the best quotes/lines in film history and its all there in this 3 part masterpiece. It contains life lessons you won't get anywhere else. The first part was my favourite because of the introduction and development of the characters. It was confusing the first time I watched it but that's with every film that has a huge storyline like this and everyone goes through the same thing. I learn new things every time I watch this film and it was nothing shy of a masterpiece. No other film will be able to beat this mark my words. I still can't get over how AMAZING this film was. ""A man who doesn't time with his family can never be a real man"" WHO ELSE is going to tell you that in life?!? Nobody except Don Corleone. This movie made me more wise now (19 years old) than if I was 55 years old and didn't watch this movie. I thank my father for recommending me this movie because if it wasn't for him, I would still be an idiot.",1
410,"What Can I Say This Movie One Of The Greates Piece Of Cinema.A Masterpiece,Great Acting,Great Musics,Great Script.That's How Mafia Works,That's How You Should Make A Movie",1
411,Still a masterpeiceHdbfufhfjfbrirbrjrhrhrjrhfjfifhfjydycf7fxjgygfictgfuducuchcycycycychcgcgcgcycgcgcgcgcgcgcgcgcgcgcgcgcgcgcgcgcgcgchchcycychgy,1
412,"Classic of all times a Coppola's masterpeace, great great movie, just press play and enjoy...",1
413,"There's is no movies I ever give 10's or do I love as much as Scarface, except the Godfather movies (and additionally now Guy Ritchie's The Gentlemen). The Godfather's are written, directed, shot and acted perfectly. Absolutely flawless films.",1
414,One of the best movie i've ever seen.it shows anythings a movie should have in.,1
415,"I mostly have to give this 8/10 because I think The Godfather Part II is even better. It is a masterpiece; at times, a little slow, and perhaps a shorter run time would be justified (even two-and-a-half hours).",1
417,How do people dislike this movie?  It's a cinematic masterpiece and is an American cultural phenomenon.,1
418,"Simplesmente incrível. As atuações de Marlon Brando e Al Pacino foram perfeitas. Só que assista quando estiver bem disposto, pois o filme é bem lento.",1
419,Best gangster movie with best acting performance from each and every character and my 10th best movie of all time,1
420,"I really should have watched this movie earlier, wow. Where do I start, the movie's got one of the greatest plots with a dazzling cast who give their best performances especially from Michael Corleone (Al Pacino) he gives the best performance from start to finish. Also, the movie gets more brutal and bloody during some important scenes and they work quite well. The cinematography for this movie is honestly amazing and the camera work is pretty decent and all. Finally, the movie's got a beautiful score which sounds and works amazingly in this bloody brutal movie. Overall, I honestly enjoyed this movie and I don't know why I didn't watch it sooner but overall, it was honestly outstandingly brilliant, worth the watch.",1
421,"This Godfather!That's enough, I have no words to explain How it is a gread epic",1
422,"Not really much I can day about this movie. From the dark contrasting cinematography, to the superb storytelling and directing by Mario Puzo and Francis Ford Coppola respectively, and the instantly recognizable score by Nino Rota. The greatest movie... ever.",1
423,"Like Babe Ruth is to baseball, like John Steinbeck is to writing, their is no doubt about it, The Godfather is the greatest film of all time. Absolutely, positively the greatest movie ever made.",1
424,So much has been said about this that to you don't have anything more to praise. This is such a beauty. A gold standard for gangster movies.,1
